Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
2,6,12,1,7,13.17599999999999,18,59,1,101,8,12,14.212999999999989,5.428999999999996,0.183,0.183,20,11,1,2,62,29,1,2,6,0.5,38,5,6,L,0.22924193548387092,0.18720689655172412,0.183,0.0915
2,7,13,1,8,34.098999999999975,19,168,108,100,102,17,35.257999999999974,1.4029999999999991,2.0739999999999985,4.574999999999997,20,5,8,14,176,5,8,26,2,0.5,18,3,6,L,0.20032954545454545,0.28059999999999996,0.25925,0.17596153846153845
2,7,14,1,7,11.89499999999999,18,61,3,5,7,11,13.785999999999989,1.4029999999999991,1.9519999999999986,4.391999999999997,20,5,6,15,68,6,9,24,6,1,72,6,6,L,0.20273529411764707,0.2338333333333333,0.21688888888888885,0.183
2,8,15,1,15,22.935999999999982,19,122,22,19,14,66,24.94899999999998,8.356999999999994,4.879999999999996,1.2809999999999993,20,18,10,6,128,36,16,9,6,0.5,40,5.5,6,L,0.19491406249999998,0.23213888888888887,0.305,0.14233333333333334
2,8,16,1,7,16.22599999999999,20,74,5,7,8,88,17.079999999999988,0.427,1.524999999999999,4.879999999999996,20,3,5,12,78,3,5,21,6,0.5,39,5.25,6,L,0.21897435897435896,0.14233333333333334,0.305,0.23238095238095235
2,9,17,1,11,26.29099999999998,19,126,70,64,38,110,28.181999999999977,5.001999999999996,1.0979999999999994,1.1589999999999994,20,11,7,3,139,16,8,4,4,0,15,3.75,6,L,0.20274820143884892,0.31262499999999993,0.13724999999999998,0.2897499999999999
2,9,18,1,7,10.369999999999992,17,52,1,2,6,26,11.528999999999991,0.8539999999999996,2.0129999999999986,40.32099999999997,20,5,5,16,55,5,5,153,6,0.5,41,5.75,6,L,0.2096181818181818,0.1708,0.4025999999999999,0.2635359477124183
2,10,19,1,1,24.03399999999998,20,107,83,80,78,73,25.13199999999998,0.7319999999999998,1.0979999999999994,3.537999999999997,20,2,3,11,114,2,3,19,3,1,36,3,6,L,0.22045614035087718,0.366,0.36599999999999994,0.18621052631578947
2,10,20,1,3,10.003999999999992,15,45,28,25,34,93,12.99299999999999,0.061,0.244,1.0369999999999995,20,1,1,1,59,1,1,2,5,0.5,33,4.5,6,L,0.22022033898305082,0.061,0.244,0.5185
2,11,21,1,1,8.966999999999993,18,53,2,83,112,79,70.57699999999994,0.8539999999999996,0.366,0.305,20,5,4,2,301,5,4,2,3,0,14,3.5,6,L,0.2344750830564784,0.1708,0.0915,0.1525
2,11,22,1,14,30.377999999999975,17,130,15,64,88,101,85.46099999999993,0.122,0.122,0.061,20,1,1,1,372,1,1,1,3,0,15,3.75,6,L,0.2297338709677419,0.122,0.122,0.061
2,12,23,1,14,59.16999999999995,19,266,94,50,3,53,65.26999999999995,0.5489999999999999,3.598999999999997,0.7929999999999997,20,2,8,5,297,2,18,5,3,0,17,4.25,6,L,0.21976430976430975,0.27449999999999997,0.19994444444444442,0.1586
2,12,24,1,1,24.70499999999998,20,119,78,75,77,71,25.55899999999998,2.561999999999998,0.122,5.367999999999996,20,6,1,12,123,8,1,22,3,0.5,22,3.25,6,L,0.20779674796747966,0.3202499999999999,0.122,0.24399999999999997
2,13,25,1,15,25.55899999999998,18,124,22,24,98,26,25.61999999999998,3.2329999999999974,21.898999999999983,89.60900000000291,19,14,16,14,125,24,100,372,6,0,19,4.75,6,L,0.20495999999999998,0.13470833333333332,0.21899,0.24088440860215046
2,13,26,1,7,57.034999999999954,14,243,7,53,60,4,57.64499999999995,15.188999999999988,2.805999999999998,8.539999999999994,20,19,7,16,249,63,9,33,6,0,20,5,6,L,0.23150602409638552,0.24109523809523806,0.3117777777777777,0.25878787878787873
2,14,27,1,3,21.776999999999983,20,99,31,30,29,100,21.959999999999983,1.3419999999999992,7.807999999999994,4.818999999999996,20,4,14,12,100,5,33,18,5,0.5,32,4.25,6,L,0.2196,0.26839999999999997,0.23660606060606057,0.2677222222222222
2,14,28,1,15,15.066999999999988,19,63,17,22,23,73,15.127999999999988,3.2939999999999974,6.8929999999999945,12.99299999999999,20,8,13,15,64,12,24,47,6,0.5,39,5.25,6,L,0.23637499999999997,0.27449999999999997,0.2872083333333333,0.27644680851063824
2,15,29,1,8,50.62999999999996,17,233,36,22,13,30,58.55999999999995,2.805999999999998,0.427,0.122,20,9,1,1,276,12,1,1,2,0,22,5.5,6,L,0.21217391304347824,0.2338333333333333,0.427,0.122
2,15,30,1,7,14.761999999999988,19,68,5,6,7,8,14.944999999999988,16.957999999999988,1.2809999999999993,0.061,20,17,4,1,71,62,4,1,6,1,72,6,6,L,0.21049295774647886,0.273516129032258,0.32025,0.061
3,1,1,0,7,19.641999999999985,15,97,14,20,23,39,19.702999999999985,6.099999999999995,2.805999999999998,38.30799999999997,16,17,10,16,98,32,13,154,6,0.5,41,5.75,5,L,0.20105102040816325,0.190625,0.21584615384615383,0.24875324675324673
3,1,2,0,2,16.28699999999999,18,83,5,35,26,6,234.54500000001775,2.744999999999998,0.305,0.488,20,7,3,1,958,8,3,1,4,0,22,5.5,5,L,0.24482776617954063,0.34312499999999996,0.10166666666666667,0.488
3,2,3,0,9,29.401999999999976,17,134,66,65,61,9,29.828999999999976,0.9759999999999995,3.3549999999999973,3.537999999999997,19,3,11,11,136,3,18,19,4,0.5,30,4.5,5,L,0.21933088235294115,0.3253333333333333,0.18638888888888888,0.18621052631578947
3,2,4,0,5,19.641999999999985,17,95,43,56,111,75,25.13199999999998,26.77899999999998,2.1349999999999985,0.305,20,19,6,2,113,121,9,2,5,0,14,3.5,5,L,0.2224070796460177,0.22131404958677683,0.2372222222222222,0.1525
3,3,5,0,7,17.140999999999988,19,80,22,24,111,49,17.201999999999988,4.452999999999997,2.805999999999998,4.086999999999997,20,13,9,12,81,21,13,20,6,0,18,4.5,5,L,0.21237037037037035,0.21204761904761904,0.2158461538461538,0.20435
