Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
4,15,29,1,12,17.201999999999988,20,79,42,77,81,3,20.617999999999984,6.465999999999995,8.966999999999993,5.184999999999996,20,12,14,13,102,22,31,23,5,0,17,4.25,6,L,0.20213725490196077,0.29390909090909084,0.289258064516129,0.22543478260869562
4,15,30,1,15,10.796999999999992,20,54,19,21,61,24,11.71199999999999,4.391999999999997,5.489999999999996,3.3549999999999973,20,11,17,9,57,15,30,16,6,0.5,40,5.5,6,L,0.2054736842105263,0.2928,0.183,0.20968749999999997
4,16,31,1,12,22.691999999999982,19,118,37,39,115,44,22.874999999999982,9.149999999999993,0.244,0.6099999999999999,20,15,2,3,120,38,3,4,5,0.5,32,4.25,6,L,0.190625,0.24078947368421053,0.08133333333333333,0.1525
4,16,32,1,15,26.47399999999998,19,117,21,14,17,15,27.449999999999978,4.940999999999996,0.7929999999999997,5.7339999999999955,20,13,5,14,123,19,5,26,6,1,72,6,6,L,0.22317073170731705,0.26005263157894737,0.1586,0.22053846153846152
5,1,1,0,5,15.127999999999988,19,72,45,43,48,42,17.140999999999988,0.122,1.8299999999999987,5.245999999999996,20,1,7,13,78,1,10,22,5,1,60,5,6,L,0.21975641025641024,0.122,0.183,0.23845454545454545
5,1,2,0,9,30.682999999999975,19,136,63,67,27,62,31.780999999999974,1.3419999999999992,2.0739999999999985,1.4029999999999991,20,2,3,5,140,2,5,6,4,0.5,29,4.25,6,L,0.22700714285714282,0.6709999999999997,0.4147999999999999,0.2338333333333333
5,2,3,0,7,19.824999999999985,20,101,14,15,20,60,20.556999999999984,1.1589999999999994,0.6709999999999998,14.883999999999988,20,2,3,17,105,2,3,62,6,0.5,40,5.5,6,L,0.19578095238095236,0.5794999999999999,0.22366666666666665,0.2400645161290322
5,2,4,0,9,26.53499999999998,20,133,67,66,11,9,27.632999999999978,0.6709999999999998,5.367999999999996,8.600999999999994,20,3,14,16,138,3,23,48,4,0,20,5,6,L,0.2002391304347826,0.22366666666666665,0.23339130434782607,0.1791875
5,3,5,0,5,19.336999999999986,17,95,48,47,15,39,19.946999999999985,5.184999999999996,4.330999999999997,2.1349999999999985,20,10,8,9,100,19,13,10,5,0.5,36,5.25,6,L,0.19946999999999998,0.27289473684210525,0.33315384615384613,0.2135
5,3,6,0,6,17.079999999999988,18,75,2,8,12,58,17.445999999999987,2.3179999999999983,4.147999999999997,8.356999999999994,19,9,11,14,76,12,17,32,6,0.5,40,5.5,6,L,0.22955263157894734,0.19316666666666665,0.24399999999999997,0.26115625
5,4,7,0,3,24.76599999999998,15,111,32,8,29,26,24.82699999999998,8.112999999999994,2.805999999999998,0.9149999999999996,16,15,9,4,112,30,10,5,5,0.5,36,5.25,6,L,0.22166964285714283,0.2704333333333333,0.28059999999999996,0.183
5,4,8,0,5,22.020999999999983,20,113,40,42,38,47,23.97299999999998,0.7929999999999997,0.061,1.9519999999999986,20,8,1,7,122,8,1,11,5,1,60,5,6,L,0.19649999999999998,0.09912499999999999,0.061,0.17745454545454545
5,5,9,0,2,25.00999999999998,20,115,55,95,115,109,25.61999999999998,17.811999999999987,6.770999999999995,9.637999999999993,20,16,17,15,119,83,30,32,4,0,11,2.75,6,L,0.2152941176470588,0.2146024096385542,0.22569999999999998,0.30118749999999994
